When,Profile,Depts,CardNum
22/6/2020 8:55,1,NA,2019030
23/6/2020 8:31,1,NA,2019030
24/6/2020 8:33,1,NA,2019030
25/6/2020 8:50,1,NA,2019030
26/6/2020 8:24,1,NA,2019030
22/6/2020 8:46,1,NA,2019031
26/6/2020 8:22,1,NA,2019031
23/6/2020 8:50,1,NA,2019031
24/6/2020 8:48,1,NA,2019031
25/6/2020 8:45,1,NA,2019031
22/6/2020 7:42,1,NA,2019036
23/6/2020 7:50,1,NA,2019036
27/6/2020 8:08,1,NA,2019036
24/6/2020 7:49,1,NA,2019036
25/6/2020 7:49,1,NA,2019036
22/6/2020 8:49,1,NA,2019038
23/6/2020 8:53,1,NA,2019038
24/6/2020 8:48,1,NA,2019038
25/6/2020 8:38,1,NA,2019038
26/6/2020 8:22,1,NA,2019038
22/6/2020 7:42,1,NA,2019046
23/6/2020 7:53,1,NA,2019046
24/6/2020 7:39,1,NA,2019046
25/6/2020 7:42,1,NA,2019046
26/6/2020 7:46,1,NA,2019046
22/6/2020 9:00,1,NA,2019047
23/6/2020 8:58,1,NA,2019047
24/6/2020 8:58,1,NA,2019047
25/6/2020 9:00,1,NA,2019047
26/6/2020 8:58,1,NA,2019047
25/6/2020 7:24,1,NA,2019052
26/6/2020 7:34,1,NA,2019052
28/6/2020 8:26,1,NA,2019060
22/6/2020 8:15,1,NA,2019061
23/6/2020 8:21,1,NA,2019061
24/6/2020 8:12,1,NA,2019061
25/6/2020 8:25,1,NA,2019061
26/6/2020 8:26,1,NA,2019061
25/6/2020 8:45,1,NA,2019065
22/6/2020 8:46,1,NA,2019065
23/6/2020 8:38,1,NA,2019065
24/6/2020 8:48,1,NA,2019065
26/6/2020 8:22,1,NA,2019065
22/6/2020 9:01,1,NA,2019074
23/6/2020 9:06,1,NA,2019074
22/6/2020 8:57,1,NA,2019077
25/6/2020 8:56,1,NA,2019077
23/6/2020 8:56,1,NA,2019077
24/6/2020 8:58,1,NA,2019077
26/6/2020 8:28,1,NA,2019077
22/6/2020 9:02,1,NA,2019079
26/6/2020 8:35,1,NA,2019079
23/6/2020 9:00,1,NA,2019079
24/6/2020 8:53,1,NA,2019079
25/6/2020 8:52,1,NA,2019079
22/6/2020 8:43,1,NA,2019080
23/6/2020 8:42,1,NA,2019080
24/6/2020 8:37,1,NA,2019080
25/6/2020 8:45,1,NA,2019080
26/6/2020 8:18,1,NA,2019080
22/6/2020 8:42,1,NA,2019082
24/6/2020 8:54,1,NA,2019082
25/6/2020 8:39,1,NA,2019082
26/6/2020 8:17,1,NA,2019082
28/6/2020 9:21,1,NA,2019084
22/6/2020 8:13,1,NA,2019085
23/6/2020 8:16,1,NA,2019085
24/6/2020 8:08,1,NA,2019085
25/6/2020 8:11,1,NA,2019085
26/6/2020 7:58,1,NA,2019085
22/6/2020 8:53,1,NA,2019086
23/6/2020 8:42,1,NA,2019086
24/6/2020 8:49,1,NA,2019086
25/6/2020 8:49,1,NA,2019086
26/6/2020 8:06,1,NA,2019086
25/6/2020 8:54,1,NA,2019090
22/6/2020 8:59,1,NA,2019090
23/6/2020 8:53,1,NA,2019090
24/6/2020 8:52,1,NA,2019090
26/6/2020 8:24,1,NA,2019090
22/6/2020 8:54,1,NA,2019094
23/6/2020 8:56,1,NA,2019094
24/6/2020 9:04,1,NA,2019094
25/6/2020 8:53,1,NA,2019094
26/6/2020 8:24,1,NA,2019094
28/6/2020 8:42,1,NA,2019096
22/6/2020 8:53,1,NA,2019099
23/6/2020 8:50,1,NA,2019099
24/6/2020 8:54,1,NA,2019099
25/6/2020 8:42,1,NA,2019099
26/6/2020 8:16,1,NA,2019099
25/6/2020 8:48,1,NA,2019100
22/6/2020 9:02,1,NA,2019100
23/6/2020 8:55,1,NA,2019100
24/6/2020 8:51,1,NA,2019100
26/6/2020 8:23,1,NA,2019100
22/6/2020 8:45,1,NA,2019101
23/6/2020 8:44,1,NA,2019101
24/6/2020 8:45,1,NA,2019101
25/6/2020 8:44,1,NA,2019101
26/6/2020 8:20,1,NA,2019101
23/6/2020 10:02,1,NA,2019102
24/6/2020 10:17,1,NA,2019102
22/6/2020 8:09,1,NA,2019111
23/6/2020 7:52,1,NA,2019111
27/6/2020 8:06,1,NA,2019111
24/6/2020 8:09,1,NA,2019111
25/6/2020 9:06,1,NA,2019111
25/6/2020 10:18,1,NA,2019112
22/6/2020 10:05,1,NA,2019112
24/6/2020 10:07,1,NA,2019112
26/6/2020 10:05,1,NA,2019112
22/6/2020 7:32,1,NA,2019123
23/6/2020 7:51,1,NA,2019123
24/6/2020 7:44,1,NA,2019123
25/6/2020 7:33,1,NA,2019123
27/6/2020 8:24,1,NA,2019123
23/6/2020 7:59,1,NA,2019124
24/6/2020 7:56,1,NA,2019124
25/6/2020 7:50,1,NA,2019124
26/6/2020 8:01,1,NA,2019124
27/6/2020 8:34,1,NA,2019124
23/6/2020 7:59,1,NA,2019126
27/6/2020 10:18,1,NA,2019126
24/6/2020 7:58,1,NA,2019126
25/6/2020 7:59,1,NA,2019126
26/6/2020 7:57,1,NA,2019126
23/6/2020 7:47,1,NA,2019127
24/6/2020 7:46,1,NA,2019127
25/6/2020 7:53,1,NA,2019127
26/6/2020 7:53,1,NA,2019127
27/6/2020 8:10,1,NA,2019127
22/6/2020 7:32,1,NA,2019128
23/6/2020 7:33,1,NA,2019128
24/6/2020 7:32,1,NA,2019128
25/6/2020 7:30,1,NA,2019128
27/6/2020 8:10,1,NA,2019128
22/6/2020 8:09,1,NA,2019132
23/6/2020 8:27,1,NA,2019132
24/6/2020 8:03,1,NA,2019132
25/6/2020 8:08,1,NA,2019132
26/6/2020 8:08,1,NA,2019132
24/6/2020 9:06,1,NA,2019133
25/6/2020 10:18,1,NA,2019133
26/6/2020 9:06,1,NA,2019133
22/6/2020 8:18,1,NA,2019134
26/6/2020 7:59,1,NA,2019134
23/6/2020 8:06,1,NA,2019134
24/6/2020 8:18,1,NA,2019134
25/6/2020 8:21,1,NA,2019134
22/6/2020 7:16,1,NA,2019136
23/6/2020 7:22,1,NA,2019136
24/6/2020 7:21,1,NA,2019136
22/6/2020 8:53,1,NA,2019138
25/6/2020 8:52,1,NA,2019138
23/6/2020 8:58,1,NA,2019138
24/6/2020 9:02,1,NA,2019138
26/6/2020 9:00,1,NA,2019138
22/6/2020 8:04,1,NA,2019140
23/6/2020 8:17,1,NA,2019140
24/6/2020 7:30,1,NA,2019140
25/6/2020 7:45,1,NA,2019140
26/6/2020 7:56,1,NA,2019140
22/6/2020 7:25,1,NA,2019141
23/6/2020 7:49,1,NA,2019141
27/6/2020 8:17,1,NA,2019141
24/6/2020 7:42,1,NA,2019141
25/6/2020 7:52,1,NA,2019141
22/6/2020 9:09,1,NA,2019142
25/6/2020 9:11,1,NA,2019142
23/6/2020 8:53,1,NA,2019142
24/6/2020 9:01,1,NA,2019142
26/6/2020 8:55,1,NA,2019142
22/6/2020 8:41,1,NA,2019143
26/6/2020 8:13,1,NA,2019143
23/6/2020 8:36,1,NA,2019143
24/6/2020 8:35,1,NA,2019143
25/6/2020 8:31,1,NA,2019143
25/6/2020 7:37,1,NA,2019145
22/6/2020 7:35,1,NA,2019145
24/6/2020 7:34,1,NA,2019145
26/6/2020 7:34,1,NA,2019145
22/6/2020 8:52,1,NA,2019147
26/6/2020 8:51,1,NA,2019147
23/6/2020 8:57,1,NA,2019147
25/6/2020 8:34,1,NA,2019147
22/6/2020 8:34,1,NA,2019148
23/6/2020 9:00,1,NA,2019148
25/6/2020 9:03,1,NA,2019148
26/6/2020 9:18,1,NA,2019148
23/6/2020 8:51,1,NA,2019149
24/6/2020 8:27,1,NA,2019149
25/6/2020 8:25,1,NA,2019149
26/6/2020 8:40,1,NA,2019149
25/6/2020 7:51,1,NA,2019150
22/6/2020 8:07,1,NA,2019150
23/6/2020 8:07,1,NA,2019150
24/6/2020 8:04,1,NA,2019150
26/6/2020 8:05,1,NA,2019150
22/6/2020 8:59,1,NA,2019152
23/6/2020 9:58,1,NA,2019152
24/6/2020 8:59,1,NA,2019152
25/6/2020 8:50,1,NA,2019152
26/6/2020 8:51,1,NA,2019152
23/6/2020 7:52,1,NA,2019155
24/6/2020 7:48,1,NA,2019155
25/6/2020 7:42,1,NA,2019155
26/6/2020 7:55,1,NA,2019155
22/6/2020 9:00,1,NA,2019156
23/6/2020 9:01,1,NA,2019156
24/6/2020 8:58,1,NA,2019156
25/6/2020 8:55,1,NA,2019156
26/6/2020 9:01,1,NA,2019156
25/6/2020 8:23,1,NA,2019157
22/6/2020 8:24,1,NA,2019157
23/6/2020 8:34,1,NA,2019157
24/6/2020 8:24,1,NA,2019157
26/6/2020 8:16,1,NA,2019157
28/6/2020 8:22,1,NA,2019166
24/6/2020 10:11,1,NA,2019170
22/6/2020 8:24,1,NA,2019179
23/6/2020 8:29,1,NA,2019179
26/6/2020 8:31,1,NA,2019179
24/6/2020 8:32,1,NA,2019179
25/6/2020 8:33,1,NA,2019179
22/6/2020 8:03,1,NA,2019180
23/6/2020 8:17,1,NA,2019180
22/6/2020 8:04,1,NA,2019181
23/6/2020 8:27,1,NA,2019181
24/6/2020 8:21,1,NA,2019181
25/6/2020 8:21,1,NA,2019181
26/6/2020 8:13,1,NA,2019181
22/6/2020 9:08,1,NA,2019182
24/6/2020 8:31,1,NA,2019182
22/6/2020 8:16,1,NA,2019183
23/6/2020 8:30,1,NA,2019183
26/6/2020 8:03,1,NA,2019183
22/6/2020 8:13,1,NA,2019186
23/6/2020 8:22,1,NA,2019186
24/6/2020 8:24,1,NA,2019186
25/6/2020 8:23,1,NA,2019186
26/6/2020 8:15,1,NA,2019186
22/6/2020 8:25,1,NA,2019187
23/6/2020 8:28,1,NA,2019187
25/6/2020 8:17,1,NA,2019187
24/6/2020 8:13,1,NA,2019187
26/6/2020 8:19,1,NA,2019187
25/6/2020 8:07,1,NA,2019188
22/6/2020 8:33,1,NA,2019188
26/6/2020 8:19,1,NA,2019188
23/6/2020 8:26,1,NA,2019188
24/6/2020 7:43,1,NA,2019188
23/6/2020 8:48,1,NA,2019190
25/6/2020 8:45,1,NA,2019190
22/6/2020 9:07,1,NA,2019191
24/6/2020 9:05,1,NA,2019191
25/6/2020 8:58,1,NA,2019191
22/6/2020 9:07,1,NA,2019192
23/6/2020 9:05,1,NA,2019192
24/6/2020 9:05,1,NA,2019192
25/6/2020 10:00,1,NA,2019192
26/6/2020 9:24,1,NA,2019192
25/6/2020 8:23,1,NA,2019193
22/6/2020 8:29,1,NA,2019193
23/6/2020 8:26,1,NA,2019193
26/6/2020 8:25,1,NA,2019193
24/6/2020 8:26,1,NA,2019193
26/6/2020 8:43,1,NA,2019199
23/6/2020 8:59,1,NA,2019199
25/6/2020 8:58,1,NA,2019199
22/6/2020 8:26,1,NA,2019200
25/6/2020 8:28,1,NA,2019200
24/6/2020 8:25,1,NA,2019200
26/6/2020 8:26,1,NA,2019200
22/6/2020 8:57,1,NA,2019201
23/6/2020 8:44,1,NA,2019201
26/6/2020 8:46,1,NA,2019201
24/6/2020 8:23,1,NA,2019201
25/6/2020 8:45,1,NA,2019201
25/6/2020 7:55,1,NA,2019202
22/6/2020 8:19,1,NA,2019202
23/6/2020 8:03,1,NA,2019202
26/6/2020 8:03,1,NA,2019202
22/6/2020 9:08,1,NA,2019204
23/6/2020 8:22,1,NA,2019204
24/6/2020 8:24,1,NA,2019204
25/6/2020 8:24,1,NA,2019204
26/6/2020 8:18,1,NA,2019204
24/6/2020 8:09,1,NA,2019205
25/6/2020 8:27,1,NA,2019205
26/6/2020 9:46,1,NA,2019205
22/6/2020 7:55,1,NA,2019206
23/6/2020 8:05,1,NA,2019206
24/6/2020 8:07,1,NA,2019206
25/6/2020 7:55,1,NA,2019206
26/6/2020 8:03,1,NA,2019206
22/6/2020 9:02,1,NA,2019215
23/6/2020 9:12,1,NA,2019215
24/6/2020 9:03,1,NA,2019215
25/6/2020 8:58,1,NA,2019215
26/6/2020 8:34,1,NA,2019215
28/6/2020 8:25,1,NA,2019216
25/6/2020 8:04,1,NA,2019217
23/6/2020 8:01,1,NA,2019217
27/6/2020 8:22,1,NA,2019217
24/6/2020 7:56,1,NA,2019217
26/6/2020 7:50,1,NA,2019217
28/6/2020 8:15,1,NA,2019218
28/6/2020 7:48,1,NA,2019219
28/6/2020 8:08,1,NA,2019220
28/6/2020 8:19,1,NA,2019221
28/6/2020 8:26,1,NA,2019222
23/6/2020 7:49,1,NA,2019224
24/6/2020 7:52,1,NA,2019224
25/6/2020 8:02,1,NA,2019224
26/6/2020 7:45,1,NA,2019224
27/6/2020 8:16,1,NA,2019224
24/6/2020 9:58,1,NA,2019226
25/6/2020 10:05,1,NA,2019226
24/6/2020 10:22,1,NA,2019230
22/6/2020 8:47,1,NA,2019232
25/6/2020 8:58,1,NA,2019232
23/6/2020 8:55,1,NA,2019232
24/6/2020 8:54,1,NA,2019232
26/6/2020 8:31,1,NA,2019232
22/6/2020 8:47,1,NA,2019233
23/6/2020 8:55,1,NA,2019233
24/6/2020 8:54,1,NA,2019233
25/6/2020 8:58,1,NA,2019233
26/6/2020 8:31,1,NA,2019233
22/6/2020 8:49,1,NA,2019235
23/6/2020 8:50,1,NA,2019235
24/6/2020 8:48,1,NA,2019235
25/6/2020 8:51,1,NA,2019235
26/6/2020 8:28,1,NA,2019235
24/6/2020 7:48,1,NA,2019238
25/6/2020 7:43,1,NA,2019238
22/6/2020 9:04,1,NA,2019240
24/6/2020 9:07,1,NA,2019240
25/6/2020 9:02,1,NA,2019240
26/6/2020 9:08,1,NA,2019240
22/6/2020 8:56,1,NA,2019249
23/6/2020 9:07,1,NA,2019249
24/6/2020 8:59,1,NA,2019249
25/6/2020 8:53,1,NA,2019249
26/6/2020 8:49,1,NA,2019249
22/6/2020 8:15,1,NA,2019251
23/6/2020 8:16,1,NA,2019251
24/6/2020 8:08,1,NA,2019251
25/6/2020 8:14,1,NA,2019251
26/6/2020 8:16,1,NA,2019251
23/6/2020 10:07,1,NA,2019254
25/6/2020 8:53,1,NA,2019259
